"","GH2020.013.832","GH2020.014.832","GH2020.015.832","GH2020.016.832","GH2020.017.832","GH2020.018.832","GH2020.019.832","GH2020.020.832","GH2020.021.832","GH2020.022.832","GH2020.023.832","GH2020.024.832","GH2020.025.832","GH2020.026.832","GH2020.027.832","GH2020.028.832","GH2020.029.832"
"e08e82a759854fd954720c333adbd396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7226144a3c871ca57b477f2e87f6a923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c25261fb9195900fd604d0e7fdedf70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb50e96c2e78c9f790c520d512f29d53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ce784b5e77bcf85cf7ba0224c3a3f88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a9c420df91b4703a82722b884959017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc9815a8697dec85ae8bf15dedf6926f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b357178f7cc46c6feef79dbe54cc53f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"acd87d9ada65c9011a1b7ce4eaf6b372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e340876574a3bedf8fbc9d83013e29d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d5a4bce835d44de1d2e0dff238805bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ae24f68f150df2468ed0dc9b640205a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7c7cef1b4d655f81476abab1ca0aceb",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a95c896e3f9c15592ad3c984fb66e35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c505c05e5db3831d132620d04c5faf19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273614cf97c271667b36eee74f048c6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500384191feea556e069eb6c289d75f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04db89a9e401691c647da49228fcfada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6416a38f4eef7d16ff203394a59cd98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d594ff5a8aded576e0c9f43675c28591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca6742a4d6d7b1d5a6d57adc23427f73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147c00b4920849363820ebab2a091ef4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7d8c8483321ee6ca3f6e3dda6c8dd90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd18506d4eac3ae1a1a710c110d0848f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adf511c87e4aeecf57561a05bf083231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2589d6f77f6f51f09cc31606ef34ff95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c7ce61de3c434b840b543d78fc2a101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"baa009025335e93f5320577bf0ffbb6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fe59e2883d93a7dd1f2b30bfbfc83eaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55ddbf8c5eed18627b087f1c3ac6622e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d7942cc5fd59539f68dadcd1ec8d278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7ccab002f871bb190a474b8ceefb2cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f509470603f3aec62d33f4b44d98db08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060bb620066af72a6b1d8303ea31355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b9201cc5dd312295ac59d039283aa4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b06b650ac3287dca34b60c8ba8d9a633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e6f498914d1a2ae5d16208f1e23df59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3824e62c9d77f3b0f7ed4a32b77cc8b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566dbd11e6827023dd3d5de9b9931537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"096f1010be6942b5d1a0c927bcea65e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262ffd19eed05ba25a44f38e6c3071f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bb730c0d5a61e48797e934f0440ee47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c46d54e1ed3dae0625d8e3280e28dd21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509eaeea5d891500059f3b856822c912",55,0,19,14,8,0,0,0,0,0,2,0,0,0,0,0,0
"4c4282108aa7515c0284e39c7f63a3f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b390b73526e5669c875449dae1917f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d75e413ed67d214101719309ae108092",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"212d24dc22eef907243099de8d1ebacc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85ebbff71379c8e5cfa87cb301fd4901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb01ccd739c0b4809af68fa6b2c28e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3298e41ed727907f355c71deea1e1ceb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934f199d5e99ef2fb26a62a8c5c93f55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0aa79d6367a04eda52a387b9d36fde7d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0918aa50f3a50c5f4f74bcab303ce1a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee8d2d710729868bdac439038801ccde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdb1db456ee57bda9f9905097b744c2a",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da5a8263a2cc6776ae9c3aec6d2a4842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e85d067404c7928a14ef2783b8858686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584ff102f6eea42c478ae7dd80f77cf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa5bf913321ef6f7ba3855661941387c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d39ab6334dd8b6af30f14da1d83f2851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6c57d69b9bfa8221cbefe810a9d5b58",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"4f2624dc9d90a50465bd3aaf8f85b0ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299c7caa9774a5fd659b9c9861260aa4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322ab49e12cfd3ba063718dbdd7baea5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c76747e3f4b9e49837f7aaf641fce9f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e874afeac6df8964c64a561ba27bc93c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0f350bb5af2a06b8a9d74fe33fa3819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc7dacfa0b254f1902003b05d9050559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1098c96a45437f8c559e03762399efc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbabcd816fb92d8f4ce153e9baa82f7d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329e223b1c1cd6620a304f91366fd11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c885afd4edefb869e7fc6384a9db3dc5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d27240df01f6d21aaf64f8f079dde6a8",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bdbeb6ce61f002f07064ecc8dd70dbd5",24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a3448f8e321e17c10ac3b21ec325e39",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"e14059e8e6166afbd514f1ec1ddf85f9",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"731033c14d2d46354a5c3d9ac7c16c79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0feed434ad97298716fd11ea1387c415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85deebbd9ed381210ba89fe1ebb4b707",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845e490bdab129b8213de57386bd0566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0094cb4330ae14f529ce9bd56863daa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa9860aae70fbf0e17719dd61fc4ac5a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff188dc1fc2c7df0bd75c07f172665d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37613602e374a10ed0f20221fa4b7f15",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4a5397287ad43e9a3107baa19ba7f18",23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a43a64016aa7ec7f0d681249c67d778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4272d3f50de674737341aff5dda769b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53b649ed4b613109785215da46cbe744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4aea5141a79ffb851f5751c5b3f19d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fbfe189cddddb8217480790b5c5701c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7184a49a1f66115c5027153c74292942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bc268822b713a362e22f6116ff464dd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc1e754fcc69a6671f7e3bbda5c6648c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8647a29076210fa07232f69849e6aa1f",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"deed98f09fe532868f6e52a8be480327",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53c2927bcf056173c1eb50f4fac20fa4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94c7163cb34feecfe2e7f60148eb88c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68b24100747b3e1a75cd3a4c642b7b4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df429dfbeb286cb682aa408aecb1bb88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ee1e5d2c19769d0ccdc96a80d236192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276d8c42402075a55b09dd5e3fd35f67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c227572ff48b506eac4ed2e6151f825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3a37d219d197292bcf023d38c5834a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66774ea0df585b80532c2338976101ce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6894b445f0c4527cc173e25e228a1af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfadf019362ed4e50135965f83c9c34f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e0327a3825b95486ee141487a4efde8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85c2ebb8145207f4dc011c2e82869896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9139b3e5af1a6dece8006e74aec4d97b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1347165c6284052420877523fb52ba72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46da8ed0844154511592af624486473b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c14b4def1995e32c5ec4446b1f15e4a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41ee46ffc4509e6e446cd6c2798b9d1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a59df495d7a3686b408b5ef42ec5b364",9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"1632421fcfe969703c337f5d1d85d6af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91bc8347a266ed78ddb2d01c1016e539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4daa264260b950fd77fd06a530be797c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5b7e3df6af1ac38e5cc27f2eedd3173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24aa78992b33995d7048630a652d6e36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8f3a9e999dd421bd869ea7ed3d1a4bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e68d86e96653ec7715536650c24527b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4929ac14248aa7107ee8cae1f3bf2d1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9952581110e9deb23710c4c65ec0c48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad4f3bbaf68c0871cfbbdf14c9125d5e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913bc566c6152bc7819794fe4f3f0fe9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7cbe3c6939864f4d6358beffb5b9f6f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5d1c00f6635df6ac744470c4a10008b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87e4bde45d8b7af9169bbfd61add4d0b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1dd2e959285082da70fa7b815c9e6058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e786ee88be7fff0b9eae59ec3b8f59d6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f703e6e60a5da82107f68ed01e4366b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ecf1c929147d86aff34b32cefefe61d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228b3212fb5a9831d367f34a1ee8b7bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48aa94cabd3c6466cde50c2a773a84a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583e73bde6d21671c17ba1f1a7c0b1a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46fb6c61bd3da2ee1f0f902e3c3ed855",12,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1b03c73f2f3a077f62d8bca857ea87b4",27,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0
"2144f86113385168d7bddee42f45dacc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b855aa5d10c5175b4378bffc374af296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04e85c749fff0426d98df8f28b097348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5892674d05723b311a22a5c9b58944f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3ee62757212a38f47d23844a689ee04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509b4244facf0839bb8f3fd62b454131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a26ca8c7ac9531ad53fb6170bc766a04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6e480a140fd24996636232dde49986d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66fb2d10b599dff6b833f2571d4bd4f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cac8a9dd570a83a1f1d0d9424f8eefcc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207496eb8c27e1c2c978003e7bfb5faf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92dea9395532104587cdfcb1de86368b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331724b8dadbc78cc766e6b1aef506d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00ed83496a9f244be26b590553ed3dc2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2081d8af4d06327e7c81dcc145279820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c3e7910e6b1f153c9515536394cd288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba9a17d9236b8b3b0596af1d4acc996e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1abccbc5d1bc755e5f1e91febdb1652f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264dab11766c188cdbdb62a233fa738f",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"af4cd5b2f5aceccf848124ea1c0190ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8d82127814009b776eb593fa2e93a32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e95cacdd1efeb078626af4c3379dadb4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88bbce945bb332aa0b6c129822862888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599bf1400bc8bba6feebd971ae37bd4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba898b22c1118ebb00d925bc335b9191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2d809a1f23e74e6bdd372a3fc86938e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"faf43a2a63cf0f07c24e2a0e671a57bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19beed8e112bd42644598bc4bfdd85f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8361ee87c6f79c51dfb4b062ed2a322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f70d992e740acbbcedda10eab5bfeec7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8798dafec58019ee8279329630c893f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be71c647d0cd4eedace33dc65bc45eb0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c39a716b81240eddb86460793687d5b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670193905d2433e8d03fc54b0ea77225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69ca20347ca4367ea4396a5b95f9e961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6dbdbbdc8afff5589dccc6b44f2c9bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc405847bb7a9c3d2e4c5b4e4d990d43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f37ec3c3a6155376102507ed1241b207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79d68a40df159a4d594a2b2896c85dbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9dd57b1823cb04f453e347bd902d278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f764cd2dbe16f425a869afeb8aceadea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cc157ba4d4ed785176fb237c8cb39c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2e2666c4d5247e99dbbb2d56488f1d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a425bc9340861f345ef5e7b3eb13a58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ec6bd0e03bf6dcad54f60f199217e8f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0bab0a6fc1acc3a849ec8776930cc31a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1149c005def4c7cb0e355f8169c5f9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b109ff9055606a7541a228690218730e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ddd0a3833b58b059ebabcdd04bef96e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f679a88eecac3a64b3f77839c8a87de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd6604fe785383a641be8bc047f0b31f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ecb248d4f87086ffa61b523d3d4337d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0cb997312dfa353e589351024b4151c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a3d9595ec2f839b5adba2b066124139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cab2dae454206439e6228ec0220ccece",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6feb2fe60b3727855f023f65b0df408e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77a339c485fac7402c83b672a5801f30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bbe4b036585892aaa9aa9524149b557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21062cc083f97ee2b1b56b0d87666d00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6572f3c2d5a2735b3dce3fdfd93ef014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a43c2140a8fab0f99071dd6db67ad7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b01df49994ffa729d8dc41124017514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168ebbcd55e9360e5f2cf81986ff3e71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c8d0c74c885e56361c97fa25fcff1402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098a3eac96ad4f7449f82bece245f37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892b9f41b2ab90731827a105949b8280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6ff4163bb89ed4400b8519930cb5e55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c476a0d31b1e5a5dd3ccbd648cde095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4977a1bf0e2421b822af874407fd538b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55d9bbc2bc3b68f64df6cce1e3637b2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b653e852f9a8195da335b29cec5d00ce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f10a597c24ee53dc07654f62fa2ae188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4347ed0195c2ff9bdf7aef68dde6c2cb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3976a044eb8f04d719cd3b310bf006fb",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"0afa3c5dac0af680ad4ef9100ae1981e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8be387268ce452b58f0288a45ab919b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0866047cc964b766178f5e7524c72d7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74ae4e02725df83fb751bfa9ef576368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cb360baae8a616c461d5f6ae8b9174f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6303381c4d63ab619cd04c09eef42c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc63a00e51f71104c5d5566a7d105fb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95cc49f10f45af5d1e1e90ea8707c95e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266c7f0f4603b58f3034acc8b7b001d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5f19ff2720f96bdc934ec398c6d01cb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07637262618f38deb1703a97093147ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45cf15c102e00e6f19ce0674d91de2e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0977f3fc73fdea6705968c42b9b2c688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9d65f49b34e37b8687123b099ec363b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e91fed01dd08c09b6f9e14df53cd9509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6eb019e1536d9407ccbdf536ed1f736d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c52e9042ba4bbc26e95f87b1703b215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898d269121a70929bd023d61f0e681bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09832919d1b8588836e8c9c47d40e858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6774f3f1793a8a7674080aaad517ebfa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c4381243df25b0c066f7663915c9b4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3c15f99331483f13e07019ea53305e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"004fb459e5ab1bbfc1ede9e50c93e98d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197ddad9069b06dfb0da68bf23255d17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6e8c39748ff0180642eb2efd2e1974f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51c73c2bc8926c393b94c861eee1a986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0db4ab4ce576776ac51e3b9ec6ee619d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23fd261561ac8030acc24690589a9f7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b57a3fd82cfd461d13373931a6dba16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b41a14befa079b1f26bce309c76bf95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
